id,shelf,shelf_name,division,book,book_name,section,page,path,formula,tabulated,num_n,num_k,wl_n_min,wl_n_max,wl_k_min,wl_k_max,wl_min,wl_max
81,main,MAIN - simple inorganic materials,As - Arsenides,CdGeAs2,CdGeAs<sub>2</sub> (Cadmium germanium arsenide),,Boyd-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/CdGeAs2/Boyd-e.yml,2,f,0,0,2.4,11.5,2.4,11.5,2.4,11.5
82,main,MAIN - simple inorganic materials,As - Arsenides,ZnSiAs2,ZnSiAs<sub>2</sub> (Zinc silicon arsenide),,Boyd-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/ZnSiAs2/Boyd-o.yml,2,f,0,0,0.7,11.5,0.7,11.5,0.7,11.5
83,main,MAIN - simple inorganic materials,As - Arsenides,ZnSiAs2,ZnSiAs<sub>2</sub> (Zinc silicon arsenide),,Boyd-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/ZnSiAs2/Boyd-e.yml,2,f,0,0,0.7,11.5,0.7,11.5,0.7,11.5
84,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),"Experimental data: bulk, thick film",Johnson,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Johnson.yml,0,nk,49,49,0.1879,1.937,0.1879,1.937,0.1879,1.937
85,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),"Experimental data: bulk, thick film",Magnozzi-25C,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Magnozzi-25C.yml,0,nk,601,601,0.25157,1.4492,0.25157,1.4492,0.25157,1.4492
86,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),"Experimental data: bulk, thick film",Magnozzi-225C,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Magnozzi-225C.yml,0,nk,601,601,0.25157,1.4492,0.25157,1.4492,0.25157,1.4492
87,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),"Experimental data: bulk, thick film",Magnozzi-350C,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Magnozzi-350C.yml,0,nk,601,601,0.25157,1.4492,0.25157,1.4492,0.25157,1.4492
88,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),"Experimental data: bulk, thick film",McPeak,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/McPeak.yml,0,nk,141,141,0.3,1.7,0.3,1.7,0.3,1.7
89,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),"Experimental data: bulk, thick film",Babar,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Babar.yml,0,nk,69,69,0.2066,12.4,0.2066,12.4,0.2066,12.4
90,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),"Experimental data: bulk, thick film",Olmon-ev,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Olmon-ev.yml,0,nk,448,448,0.3,24.93,0.3,24.93,0.3,24.93
91,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),"Experimental data: bulk, thick film",Olmon-sc,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Olmon-sc.yml,0,nk,448,448,0.3,24.93,0.3,24.93,0.3,24.93
92,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),"Experimental data: bulk, thick film",Olmon-ts,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Olmon-ts.yml,0,nk,448,448,0.3,24.93,0.3,24.93,0.3,24.93
93,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),"Experimental data: bulk, thick film",Werner,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Werner.yml,0,nk,150,150,0.017586,2.479684,0.017586,2.479684,0.017586,2.479684
94,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),"Experimental data: bulk, thick film",Windt,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Windt.yml,0,nk,36,36,0.00236,0.12157,0.00236,0.12157,0.00236,0.12157
95,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),"Experimental data: bulk, thick film",Ordal,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Ordal.yml,0,nk,52,52,0.667,286.0,0.667,286.0,0.667,286.0
96,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),"Experimental data: bulk, thick film",Hagemann,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Hagemann.yml,0,nk,149,149,8.266e-06,248.0,8.266e-06,248.0,8.266e-06,248.0
97,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),"Experimental data: bulk, thick film",Hagemann-2,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Hagemann-2.yml,0,nk,124,124,0.003542,0.8266,0.003542,0.8266,0.003542,0.8266
98,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Experimental data: thin film,Yakubovsky-25nm,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Yakubovsky-25nm.yml,0,nk,171,171,0.3,2.0,0.3,2.0,0.3,2.0
99,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Experimental data: thin film,Yakubovsky-53nm,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Yakubovsky-53nm.yml,0,nk,171,171,0.3,2.0,0.3,2.0,0.3,2.0
100,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Experimental data: thin film,Yakubovsky-117nm,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Yakubovsky-117nm.yml,0,nk,171,171,0.3,2.0,0.3,2.0,0.3,2.0
101,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Experimental data: thin film,Rosenblatt-11nm,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Rosenblatt-11nm.yml,0,nk,171,171,0.3,2.0,0.3,2.0,0.3,2.0
102,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Experimental data: thin film,Rosenblatt-21nm,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Rosenblatt-21nm.yml,0,nk,171,171,0.3,2.0,0.3,2.0,0.3,2.0
103,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Experimental data: thin film,Rosenblatt-44nm,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Rosenblatt-44nm.yml,0,nk,176,176,0.25,2.0,0.25,2.0,0.25,2.0
104,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Experimental data: thin film,Yakubovsky-4nm,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Yakubovsky-4nm.yml,0,nk,301,301,0.3,3.3,0.3,3.3,0.3,3.3
105,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Experimental data: thin film,Yakubovsky-6nm,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Yakubovsky-6nm.yml,0,nk,301,301,0.3,3.3,0.3,3.3,0.3,3.3
106,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Experimental data: thin film,Yakubovsky-9nm,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Yakubovsky-9nm.yml,0,nk,301,301,0.3,3.3,0.3,3.3,0.3,3.3
107,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Experimental data: thin film,Ciesielski,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Ciesielski.yml,0,nk,333,333,0.19077,20.912,0.19077,20.912,0.19077,20.912
108,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Experimental data: thin film,Ciesielski-Ge,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Ciesielski-Ge.yml,0,nk,333,333,0.19077,20.912,0.19077,20.912,0.19077,20.912
109,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Experimental data: thin film,Lemarchand-3.96nm,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Lemarchand-3.96nm.yml,0,nk,291,291,0.35,1.8,0.35,1.8,0.35,1.8
110,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Experimental data: thin film,Lemarchand-4.62nm,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Lemarchand-4.62nm.yml,0,nk,291,291,0.35,1.8,0.35,1.8,0.35,1.8
111,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Experimental data: thin film,Lemarchand-5.77nm,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Lemarchand-5.77nm.yml,0,nk,291,291,0.35,1.8,0.35,1.8,0.35,1.8
112,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Experimental data: thin film,Lemarchand-11.7nm,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Lemarchand-11.7nm.yml,0,nk,291,291,0.35,1.8,0.35,1.8,0.35,1.8
113,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Models and simulations,Rakic-BB,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Rakic-BB.yml,0,nk,200,200,0.24797,6.1992,0.24797,6.1992,0.24797,6.1992
114,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Models and simulations,Rakic-LD,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Rakic-LD.yml,0,nk,200,200,0.24797,6.1992,0.24797,6.1992,0.24797,6.1992
115,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Models and simulations,Werner-DFT,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Au/Werner-DFT.yml,0,nk,150,150,0.017586,2.479684,0.017586,2.479684,0.017586,2.479684
116,main,MAIN - simple inorganic materials,B - Boron and borates,B,B (Boron),,Fernandez-Perea,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/B/Fernandez-Perea.yml,0,nk,1699,1699,0.001378047,0.180999976,0.001378047,0.180999976,0.001378047,0.180999976
117,main,MAIN - simple inorganic materials,B - Boron and borates,BaB2O4,"BaB<sub>2</sub>O<sub>4</sub> (Barium borate, BBO)",,Eimerl-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/BaB2O4/Eimerl-o.yml,4,f,0,0,0.22,1.06,0.22,1.06,0.22,1.06
118,main,MAIN - simple inorganic materials,B - Boron and borates,BaB2O4,"BaB<sub>2</sub>O<sub>4</sub> (Barium borate, BBO)",,Eimerl-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/BaB2O4/Eimerl-e.yml,4,f,0,0,0.22,1.06,0.22,1.06,0.22,1.06
119,main,MAIN - simple inorganic materials,B - Boron and borates,BaB2O4,"BaB<sub>2</sub>O<sub>4</sub> (Barium borate, BBO)",,Tamosauskas-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/BaB2O4/Tamosauskas-o.yml,2,k,0,5571,0.188,5.2,0.188,5.2,0.188,5.2
120,main,MAIN - simple inorganic materials,B - Boron and borates,BaB2O4,"BaB<sub>2</sub>O<sub>4</sub> (Barium borate, BBO)",,Tamosauskas-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/BaB2O4/Tamosauskas-e.yml,2,k,0,5571,0.188,5.2,0.188,5.2,0.188,5.2
121,main,MAIN - simple inorganic materials,B - Boron and borates,BaB2O4,"BaB<sub>2</sub>O<sub>4</sub> (Barium borate, BBO)",,Zhang-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/BaB2O4/Zhang-o.yml,4,f,0,0,0.64,3.18,0.64,3.18,0.64,3.18
122,main,MAIN - simple inorganic materials,B - Boron and borates,BaB2O4,"BaB<sub>2</sub>O<sub>4</sub> (Barium borate, BBO)",,Zhang-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/BaB2O4/Zhang-e.yml,4,f,0,0,0.64,3.18,0.64,3.18,0.64,3.18
123,main,MAIN - simple inorganic materials,B - Boron and borates,BiB3O6,"BiB<sub>3</sub>O<sub>6</sub> (Bismuth triborate, BiBO)",,Umemura-α,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/BiB3O6/Umemura-alpha.yml,4,f,0,0,0.48,3.1,0.48,3.1,0.48,3.1
124,main,MAIN - simple inorganic materials,B - Boron and borates,BiB3O6,"BiB<sub>3</sub>O<sub>6</sub> (Bismuth triborate, BiBO)",,Umemura-β,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/BiB3O6/Umemura-beta.yml,4,f,0,0,0.48,3.1,0.48,3.1,0.48,3.1
125,main,MAIN - simple inorganic materials,B - Boron and borates,BiB3O6,"BiB<sub>3</sub>O<sub>6</sub> (Bismuth triborate, BiBO)",,Umemura-γ,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/BiB3O6/Umemura-gamma.yml,4,f,0,0,0.48,3.1,0.48,3.1,0.48,3.1
126,main,MAIN - simple inorganic materials,B - Boron and borates,LiB3O5,"LiB<sub>3</sub>O<sub>5</sub> (Lithium triborate, LBO)",,Chen-α,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/LiB3O5/Chen-alpha.yml,4,f,0,0,0.2894,1.064,0.2894,1.064,0.2894,1.064
127,main,MAIN - simple inorganic materials,B - Boron and borates,LiB3O5,"LiB<sub>3</sub>O<sub>5</sub> (Lithium triborate, LBO)",,Chen-β,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/LiB3O5/Chen-beta.yml,4,f,0,0,0.2894,1.064,0.2894,1.064,0.2894,1.064
128,main,MAIN - simple inorganic materials,B - Boron and borates,LiB3O5,"LiB<sub>3</sub>O<sub>5</sub> (Lithium triborate, LBO)",,Chen-γ,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/LiB3O5/Chen-gamma.yml,4,f,0,0,0.2894,1.064,0.2894,1.064,0.2894,1.064
129,main,MAIN - simple inorganic materials,B - Boron and borates,CsLiB6O10,"CsLiB<sub>6</sub>O<sub>10</sub> (Cesium lithium borate, CLBO)",,Sasaki-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/CsLiB6O10/Sasaki-o.yml,4,f,0,0,0.19,2.75,0.19,2.75,0.19,2.75
130,main,MAIN - simple inorganic materials,B - Boron and borates,CsLiB6O10,"CsLiB<sub>6</sub>O<sub>10</sub> (Cesium lithium borate, CLBO)",,Sasaki-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/CsLiB6O10/Sasaki-e.yml,4,f,0,0,0.19,2.75,0.19,2.75,0.19,2.75
131,main,MAIN - simple inorganic materials,B - Boron and borates,LuAl3(BO3)4,"LuAl<sub>3</sub>(BO<sub>3</sub>)<sub>4</sub> (Lutetium aluminium borate, LuAB)",,Fang-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/LuAl3(BO3)4/Fang-o.yml,4,f,0,0,0.266,1.338,0.266,1.338,0.266,1.338
132,main,MAIN - simple inorganic materials,B - Boron and borates,LuAl3(BO3)4,"LuAl<sub>3</sub>(BO<sub>3</sub>)<sub>4</sub> (Lutetium aluminium borate, LuAB)",,Fang-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/LuAl3(BO3)4/Fang-e.yml,4,f,0,0,0.266,1.338,0.266,1.338,0.266,1.338
133,main,MAIN - simple inorganic materials,Be - Beryllium,Be,Be (Beryllium),,Rakic-BB,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Be/Rakic-BB.yml,0,nk,200,200,0.24797,61.992,0.24797,61.992,0.24797,61.992
134,main,MAIN - simple inorganic materials,Be - Beryllium,Be,Be (Beryllium),,Rakic-LD,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Be/Rakic-LD.yml,0,nk,1000,1000,0.24797,61.992,0.24797,61.992,0.24797,61.992
135,main,MAIN - simple inorganic materials,Be - Beryllium,Be,Be (Beryllium),,Svechnikov,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Be/Svechnikov.yml,0,nk,2297,2297,0.00495937,0.0607766,0.00495937,0.0607766,0.00495937,0.0607766
136,main,MAIN - simple inorganic materials,Bi - Bismuth,Bi,Bi (Bismuth),Experimental data,Hagemann,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Bi/Hagemann.yml,0,nk,150,150,2.48e-06,6.199,2.48e-06,6.199,2.48e-06,6.199
137,main,MAIN - simple inorganic materials,Bi - Bismuth,Bi,Bi (Bismuth),Experimental data,Werner,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Bi/Werner.yml,0,nk,150,150,0.017586,2.479684,0.017586,2.479684,0.017586,2.479684
138,main,MAIN - simple inorganic materials,Bi - Bismuth,Bi,Bi (Bismuth),Models and simulations,Werner-DFT,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/Bi/Werner-DFT.yml,0,nk,150,150,0.017586,2.479684,0.017586,2.479684,0.017586,2.479684
139,main,MAIN - simple inorganic materials,Br - Bromides,AgBr,AgBr (Silver bromide),,Schröter,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/AgBr/Schroter.yml,8,f,0,0,0.495,0.67,0.495,0.67,0.495,0.67
140,main,MAIN - simple inorganic materials,Br - Bromides,CsBr,CsBr (Cesium bromide),,Li,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/CsBr/Li.yml,1,f,0,0,0.21,55.0,0.21,55.0,0.21,55.0
141,main,MAIN - simple inorganic materials,Br - Bromides,CsBr,CsBr (Cesium bromide),,Querry,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/CsBr/Querry.yml,0,nk,312,312,0.213,149.2537,0.213,149.2537,0.213,149.2537
142,main,MAIN - simple inorganic materials,Br - Bromides,CsBr,CsBr (Cesium bromide),,Rodney,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/CsBr/Rodney.yml,1,f,0,0,0.365,39.0,0.365,39.0,0.365,39.0
143,main,MAIN - simple inorganic materials,Br - Bromides,KBr,KBr (Potassium bromide),,Li,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/KBr/Li.yml,1,f,0,0,0.2,42.0,0.2,42.0,0.2,42.0
144,main,MAIN - simple inorganic materials,Br - Bromides,LiBr,LiBr (Lithium bromide),,Li,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/LiBr/Li.yml,1,f,0,0,0.21,20.0,0.21,20.0,0.21,20.0
145,main,MAIN - simple inorganic materials,Br - Bromides,NaBr,NaBr (Sodium bromide),,Li,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/NaBr/Li.yml,1,f,0,0,0.21,34.0,0.21,34.0,0.21,34.0
146,main,MAIN - simple inorganic materials,Br - Bromides,RbBr,RbBr (Rubidium bromide),,Li,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/RbBr/Li.yml,1,f,0,0,0.21,50.0,0.21,50.0,0.21,50.0
147,main,MAIN - simple inorganic materials,Br - Bromides,TlBr,TlBr (Thallium bromide),,Palik,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/TlBr/Palik.yml,1,f,0,0,0.57,39.4,0.57,39.4,0.57,39.4
148,main,MAIN - simple inorganic materials,Br - Bromides,TlBr,TlBr (Thallium bromide),,Schroter,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/TlBr/Schroter.yml,8,f,0,0,0.54,0.65,0.54,0.65,0.54,0.65
149,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Diamond,Phillip,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/C/Phillip.yml,0,nk,176,176,0.035424054,10.0,0.035424054,10.0,0.035424054,10.0
150,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Diamond,Taylor,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/C/Taylor.yml,0,nk,1084,1084,0.1929754,1.689784,0.1929754,1.689784,0.1929754,1.689784
151,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Diamond,Peter,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/C/Peter.yml,1,f,0,0,0.226,0.76,0.226,0.76,0.226,0.76
152,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",CVD Diamond,Dore,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/C/Dore.yml,0,nk,241,241,2.5,500.0,2.5,500.0,2.5,500.0
153,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",CVD Diamond,Taylor,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/C/Taylor.yml,0,nk,1084,1084,0.1929754,1.689784,0.1929754,1.689784,0.1929754,1.689784
154,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Amorphous thin film,Hagemann,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/C/Hagemann.yml,0,nk,100,100,4.133e-05,124.0,4.133e-05,124.0,4.133e-05,124.0
155,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Amorphous thin film,Larruquert,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/C/Larruquert.yml,0,nk,364,364,0.019656426,10.07918931,0.019656426,10.07918931,0.019656426,10.07918931
156,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Amorphous thin film,Arakawa,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/C/Arakawa.yml,0,nk,18,18,0.3263,2.0664,0.3263,2.0664,0.3263,2.0664
157,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Graphite,Djurisic-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/main/C/Djurisic-o.yml,0,nk,1000,1000,0.030996,10.332,0.030996,10.332,0.030996,10.332
